32,INT3206,7.50538
32,INT2044,6.72606
32,INT3303,6.86635
32,INT3307,7.41969
32,INT3108,7.66894
32,INT3109,7.25041
32,INT3406,8.04881
32,INT3211,7.06049
32,INT3402,7.22701
32,ELT2031,6.7034
32,INT3105,7.75332
32,INT3117,7.95981
32,INT3120,6.917
32,ELT3144,7.03581
32,INT3407,7.23245
32,INT3309,6.70331
32,INT3506,8.17107
32,ELT2029,6.50739
32,ELT3056,6.86022
32,INT3305,8.59645
32,INT3414,8.25023
32,INE1151,6.70293
32,INT3213,7.93457
32,INT3411,7.16834
32,INT3404,7.72397
32,INT3217,7.00881
32,INT3505,7.91399
32,ELT2028,8.12844
32,INT3501,7.36832
32,INT3201,7.5145
32,FLF2105,6.70336
32,INT3111,8.10513
32,INT3304,6.89186
32,INE1150,6.70145
32,INT3310,8.10261
32,INT3212,6.84652
32,INT3405,7.38425
32,INT3216,7.22989
32,INT3401,8.10511
32,MAT1100,6.92223
32,JAP2003,6.70209
32,FLF2104,8.11125
32,INT2020,7.13061
